antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str
"frozenset({'Survival Horror', 'review_bin_85-90', 'Atmospheric'})","frozenset({'Survival', 'Horror'})",0.0014802217183169564,0.02525825144872764,0.0010078105316200555,0.6808510638297873,26.955589749031677,1.0,0.0009704227192589382,3.054190812127321,0.9643293644535562,0.039167686658506735,0.6725810332382361,0.36037565660317294,"Atmospheric, Survival Horror, review_bin_85-90","Horror, Survival"
"frozenset({'Survival Horror', 'review_bin_85-90'})","frozenset({'Survival', 'Horror', 'Atmospheric'})",0.0018266565885613506,0.014581758629377677,0.0010078105316200555,0.5517241379310345,37.836597899754224,1.0,0.0009811746661468916,2.1982406922883113,0.975352195999243,0.065439672801636,0.5450907612127651,0.3104193043866835,"Survival Horror, review_bin_85-90","Atmospheric, Horror, Survival"
"frozenset({'Sci-fi', 'Shooter', 'review_bin_85-90'})",frozenset({'Atmospheric'}),0.0017006802721088435,0.20011337868480725,0.0008818342151675485,0.5185185185185185,2.591123701605288,1.0,0.0005415053398532504,1.661302982731554,0.6151131662204916,0.00438871473354232,0.3980628395936687,0.26146259574021613,"Sci-fi, Shooter, review_bin_85-90",Atmospheric
"frozenset({'Shooter', 'review_bin_85-90', 'Horror'})",frozenset({'Atmospheric'}),0.001291257243638196,0.20011337868480725,0.000944822373393802,0.7317073170731707,3.6564637601050234,1.0,0.0006864245236181312,2.9813955885384456,0.7274510422250954,0.004713275726630008,0.6645866104302431,0.36821437619475345,"Horror, Shooter, review_bin_85-90",Atmospheric
"frozenset({'JRPG', 'review_bin_85-90'})",frozenset({'Fantasy'}),0.0017321743512219703,0.11759889140841522,0.0011337868480725624,0.6545454545454545,5.56591517748454,1.0,0.0009300850646427678,2.5543189985545878,0.8217584559351918,0.00959232613908873,0.608506220027385,0.33209329502848517,"JRPG, review_bin_85-90",Fantasy
"frozenset({'Sandbox', 'review_bin_85-90'})",frozenset({'Open World'}),0.004409171075837742,0.09769463340891912,0.0022675736961451248,0.5142857142857143,5.264216634429401,1.0,0.001836821344253947,1.8576875194522255,0.813625627398878,0.022712933753943218,0.4616963350785341,0.26874827300359216,"Sandbox, review_bin_85-90",Open World
"frozenset({'Exploration', 'Sandbox', 'review_bin_85-90'})",frozenset({'Open World'}),0.0011967750062988158,0.09769463340891912,0.000818846056941295,0.6842105263157895,7.003563066273033,1.0,0.0007019275614279754,2.857300327538423,0.8582426591507755,0.008349389852280025,0.6500192890603472,0.3462961077742713,"Exploration, Sandbox, review_bin_85-90",Open World
"frozenset({'review_bin_85-90', 'Building'})",frozenset({'Sandbox'}),0.002708490803728899,0.07341269841269842,0.0019526329050138574,0.7209302325581395,9.820238843494657,1.0,0.0017537952864861406,3.3202711640211637,0.9006087734274881,0.02632696390658174,0.6988197798914396,0.373764129578083,"Building, review_bin_85-90",Sandbox
"frozenset({'review_bin_85-90', 'Building', 'Open World'})",frozenset({'Sandbox'}),0.0009763164525069287,0.07341269841269842,0.0008503401360544217,0.8709677419354839,11.863993025283348,1.0,0.000778666110771175,7.181051587301588,0.9166062440234125,0.011563169164882228,0.860744629412171,0.4412753767592477,"Building, Open World, review_bin_85-90",Sandbox
"frozenset({'Sci-fi', 'review_bin_85-90'})",frozenset({'Atmospheric'}),0.004976064499874024,0.20011337868480725,0.0025195263290501385,0.5063291139240506,2.530211209524151,1.0,0.0015237492494268219,1.6202831559974413,0.6078005317465341,0.012437810945273632,0.38282392414034383,0.2594598040504735,"Sci-fi, review_bin_85-90",Atmospheric
"frozenset({'review_bin_85-90', 'Space'})",frozenset({'Sci-fi'}),0.0015747039556563366,0.09441924918115395,0.0013542454018644495,0.86,9.108312208138758,1.0,0.001205563036688785,6.468433934420328,0.8916142037843698,0.014309484193011646,0.8454030743548724,0.4371714476317545,"Space, review_bin_85-90",Sci-fi
"frozenset({'review_bin_85-90', 'Mystery'})",frozenset({'Atmospheric'}),0.003054925673973293,0.20011337868480725,0.002236079617031998,0.731958762886598,3.6577202768610735,1.0,0.0016247481187822406,2.9841923949066813,0.7288321939217044,0.011128526645768027,0.6649009622480219,0.3715664132342968,"Mystery, review_bin_85-90",Atmospheric
"frozenset({'review_bin_85-90', 'Mystery', 'Point & Click'})",frozenset({'Atmospheric'}),0.001291257243638196,0.20011337868480725,0.001070798689846309,0.8292682926829269,4.14399226145236,1.0,0.0008124008400706383,4.685050210560417,0.7596677345215153,0.0053450715296337065,0.7865551157283367,0.41730962635405394,"Mystery, Point & Click, review_bin_85-90",Atmospheric
"frozenset({'review_bin_85-90', 'Point & Click', 'Atmospheric'})",frozenset({'Mystery'}),0.0019526329050138574,0.061350466112370876,0.001070798689846309,0.5483870967741936,8.938597072266013,1.0,0.000951003750977356,2.078438253608322,0.8898631967776067,0.01720647773279352,0.5188695174061936,0.2829204477710804,"Atmospheric, Point & Click, review_bin_85-90",Mystery
"frozenset({'review_bin_85-90', 'Mystery', 'Horror'})",frozenset({'Atmospheric'}),0.0011337868480725624,0.20011337868480725,0.000944822373393802,0.8333333333333334,4.164305949008499,1.0,0.0007179364565176033,4.799319727891158,0.7607264472190692,0.004716981132075472,0.7916371367824239,0.4190273843248348,"Horror, Mystery, review_bin_85-90",Atmospheric
"frozenset({'Walking Simulator', 'review_bin_85-90'})",frozenset({'Atmospheric'}),0.0012282690854119426,0.20011337868480725,0.0010393046107331821,0.846153846153846,4.22837219437786,1.0,0.0007935115341173002,5.199263038548748,0.7644413102742494,0.0051886792452830195,0.8076650493376218,0.4256737125009079,"Walking Simulator, review_bin_85-90",Atmospheric
"frozenset({'review_bin_85-90', 'Action RPG'})",frozenset({'Atmospheric'}),0.002110103300579491,0.20011337868480725,0.0011022927689594356,0.5223880597014926,2.610460445647119,1.0,0.0006800328681065102,1.674762613378685,0.6182303478437295,0.00548073911681804,0.4029004516750056,0.2639482004519424,"Action RPG, review_bin_85-90",Atmospheric
"frozenset({'review_bin_85-90', 'Action RPG'})",frozenset({'Fantasy'}),0.002110103300579491,0.11759889140841522,0.0012597631645250692,0.5970149253731344,5.076705385765336,1.0,0.0010116173556196833,2.189662010208748,0.8047198990058388,0.010635469290082425,0.54330851275779,0.30386364908185376,"Action RPG, review_bin_85-90",Fantasy
"frozenset({'review_bin_85-90', 'Side Scroller'})",frozenset({'Platformer'}),0.001763668430335097,0.09139581758629378,0.0013542454018644495,0.7678571428571429,8.40144727773949,1.0,0.001193053483722838,3.9139872473205815,0.8825293779275207,0.014751286449399657,0.7445060658578857,0.3913372550950084,"Side Scroller, review_bin_85-90",Platformer
"frozenset({'review_bin_85-90', 'Hack and Slash'})",frozenset({'Fantasy'}),0.0017951625094482237,0.11759889140841522,0.0009133282942806753,0.5087719298245614,4.326332703746512,1.0,0.0007022191732716155,1.796316542490012,0.7702400574440655,0.007708665603402446,0.44330524362158163,0.25826920004886345,"Hack and Slash, review_bin_85-90",Fantasy
"frozenset({'review_bin_85-90', 'Magic'})",frozenset({'Fantasy'}),0.001165280927185689,0.11759889140841522,0.000944822373393802,0.8108108108108109,6.894714746884003,1.0,0.0008077866281773948,4.664120145412664,0.8559587997267329,0.00801924619085806,0.7855972897731768,0.4094225452018703,"Magic, review_bin_85-90",Fantasy
"frozenset({'Hidden Object', 'review_bin_60-65', 'Horror'})",frozenset({'Atmospheric'}),0.001291257243638196,0.20011337868480725,0.0008818342151675485,0.6829268292682926,3.412699509431355,1.0,0.0006234363653918778,2.522719344147915,0.7078909076165549,0.004397675514370976,0.6036023577811964,0.3436667511151032,"Hidden Object, Horror, review_bin_60-65",Atmospheric
"frozenset({'Hidden Object', 'Mystery', 'review_bin_60-65'})",frozenset({'Atmospheric'}),0.0016061980347694634,0.20011337868480725,0.0011337868480725624,0.7058823529411764,3.527412097983669,1.0,0.0008123651324979475,2.719614512471655,0.7176587489353649,0.005652378709373528,0.632300829616042,0.3557740376603899,"Hidden Object, Mystery, review_bin_60-65",Atmospheric
"frozenset({'Hidden Object', 'review_bin_60-65', 'Atmospheric'})",frozenset({'Mystery'}),0.002015621063240111,0.061350466112370876,0.0011337868480725624,0.5625,9.168634496919918,1.0,0.001010127556336869,2.1454846488860095,0.8927319139386798,0.018218623481781375,0.5339048449872501,0.29049024640657084,"Atmospheric, Hidden Object, review_bin_60-65",Mystery
"frozenset({'Hidden Object', 'Mystery', 'review_bin_60-65'})",frozenset({'Point & Click'}),0.0016061980347694634,0.06582262534643488,0.0009763164525069287,0.6078431372549019,9.234562341683082,1.0,0.0008705922810321184,2.3821523053665907,0.8931457336748306,0.014691943127962083,0.580211560047119,0.31133783657003467,"Hidden Object, Mystery, review_bin_60-65",Point & Click
"frozenset({'Hidden Object', 'review_bin_60-65', 'Point & Click'})",frozenset({'Mystery'}),0.0016061980347694634,0.061350466112370876,0.0009763164525069287,0.6078431372549019,9.907718323469018,1.0,0.000877775454405048,2.393556311413454,0.900514993421394,0.015752032520325202,0.5822116257588795,0.3118784474775536,"Hidden Object, Point & Click, review_bin_60-65",Mystery
"frozenset({'Hidden Object', 'review_bin_60-65', 'Point & Click'})",frozenset({'Atmospheric'}),0.0016061980347694634,0.20011337868480725,0.0009133282942806753,0.5686274509803921,2.8415264122646224,1.0,0.0005919065787060604,1.8542826221397648,0.6491190857679895,0.004548306148055207,0.4607078834368616,0.28659575255975855,"Hidden Object, Point & Click, review_bin_60-65",Atmospheric
"frozenset({'Exploration', 'Hidden Object', 'review_bin_60-65'})",frozenset({'Atmospheric'}),0.0014487276392038298,0.20011337868480725,0.0009763164525069287,0.6739130434782609,3.3676561152851336,1.0,0.0006864066698317859,2.4529856386999245,0.7040775837686161,0.004867326110849427,0.5923335284873509,0.3393959299859041,"Exploration, Hidden Object, review_bin_60-65",Atmospheric
"frozenset({'Hidden Object', 'review_bin_65-70', 'Atmospheric'})",frozenset({'Point & Click'}),0.002110103300579491,0.06582262534643488,0.0011022927689594356,0.5223880597014926,7.9362993644219095,1.0,0.000963400229963116,1.9559338781809021,0.8758448116503978,0.01649387370405278,0.48873527313201376,0.2695672355923731,"Atmospheric, Hidden Object, review_bin_65-70",Point & Click
"frozenset({'Hidden Object', 'Mystery', 'review_bin_65-70'})",frozenset({'Atmospheric'}),0.0014487276392038298,0.20011337868480725,0.001070798689846309,0.7391304347826086,3.6935583199901463,1.0,0.0007808889071711662,3.066232048374905,0.7303163995680907,0.0053408733898837575,0.6738668227898806,0.3722406974038948,"Hidden Object, Mystery, review_bin_65-70",Atmospheric
"frozenset({'Hidden Object', 'review_bin_65-70', 'Atmospheric'})",frozenset({'Mystery'}),0.002110103300579491,0.061350466112370876,0.001070798689846309,0.5074626865671642,8.271537589261087,1.0,0.0009413428688105049,1.9057429930445806,0.880962414948621,0.017163048965169108,0.4752702732479062,0.2624582426675657,"Atmospheric, Hidden Object, review_bin_65-70",Mystery
"frozenset({'Hidden Object', 'Mystery', 'review_bin_65-70'})",frozenset({'Point & Click'}),0.0014487276392038298,0.06582262534643488,0.0009763164525069287,0.6739130434782609,10.238319117952985,1.0,0.00088095739588259,2.864810615604266,0.9036368408950783,0.014726840855106888,0.6509367863435284,0.34437278968171414,"Hidden Object, Mystery, review_bin_65-70",Point & Click
"frozenset({'Hidden Object', 'review_bin_65-70', 'Horror'})",frozenset({'Atmospheric'}),0.0012282690854119426,0.20011337868480725,0.000818846056941295,0.6666666666666666,3.331444759206799,1.0,0.0005730529803254131,2.399659863945578,0.7006905685365623,0.004083555834773049,0.5832742735648476,0.335379288637079,"Hidden Object, Horror, review_bin_65-70",Atmospheric
"frozenset({'Exploration', 'Hidden Object', 'review_bin_65-70'})",frozenset({'Atmospheric'}),0.0014487276392038298,0.20011337868480725,0.0010393046107331821,0.717391304347826,3.584924251755142,1.0,0.0007493948280580394,2.8303680446537585,0.7221002047217905,0.005182974713365792,0.6466890580223708,0.3612924415978979,"Exploration, Hidden Object, review_bin_65-70",Atmospheric
"frozenset({'review_bin_70-75', 'Hidden Object'})",frozenset({'Point & Click'}),0.005070546737213404,0.06582262534643488,0.0029604434366339127,0.5838509316770186,8.870064489286456,1.0,0.002626686738448727,2.2448142883466264,0.8917830758423656,0.043579044969865546,0.5545288511431695,0.31441350411602126,"Hidden Object, review_bin_70-75",Point & Click
"frozenset({'review_bin_70-75', 'Hidden Object', 'Mystery'})",frozenset({'Point & Click'}),0.0017006802721088435,0.06582262534643488,0.0013542454018644495,0.7962962962962964,12.097607655502392,1.0,0.0012423021614793562,4.58596165739023,0.9189017867754843,0.02046644455021418,0.7819432270244758,0.4084352294878611,"Hidden Object, Mystery, review_bin_70-75",Point & Click
"frozenset({'review_bin_70-75', 'Hidden Object', 'Mystery'})",frozenset({'Atmospheric'}),0.0017006802721088435,0.20011337868480725,0.0011022927689594356,0.6481481481481481,3.23890462700661,1.0,0.0007619638936451375,2.273361976369495,0.6924312484789487,0.00549191903342225,0.5601228443184503,0.32682824467527016,"Hidden Object, Mystery, review_bin_70-75",Atmospheric
"frozenset({'review_bin_70-75', 'Hidden Object', 'Point & Click', 'Atmospheric'})",frozenset({'Mystery'}),0.0015432098765432098,0.061350466112370876,0.0009763164525069287,0.6326530612244898,10.31211498973306,1.0,0.0008816398072717885,2.555212620027435,0.9044223961709129,0.015768056968463885,0.6086431351496444,0.32428340946234757,"Atmospheric, Hidden Object, Point & Click, review_bin_70-75",Mystery
"frozenset({'review_bin_70-75', 'Hidden Object', 'Mystery', 'Point & Click'})",frozenset({'Atmospheric'}),0.0013542454018644495,0.20011337868480725,0.0009763164525069287,0.7209302325581395,3.602608867514329,1.0,0.0007053138295714692,2.866260393046107,0.723403043198278,0.00486961985548225,0.6511133453101049,0.36290452452584343,"Hidden Object, Mystery, Point & Click, review_bin_70-75",Atmospheric
"frozenset({'review_bin_70-75', 'Hidden Object', 'Mystery', 'Atmospheric'})",frozenset({'Point & Click'}),0.0011022927689594356,0.06582262534643488,0.0009763164525069287,0.8857142857142858,13.456076555023923,1.0,0.0009037606485536274,8.1740520282187,0.9267056335922427,0.014804202483285577,0.8776616546423034,0.4502734107997266,"Atmospheric, Hidden Object, Mystery, review_bin_70-75",Point & Click
"frozenset({'review_bin_70-75', 'Hidden Object', 'Mystery'})","frozenset({'Point & Click', 'Atmospheric'})",0.0017006802721088435,0.02699042579994961,0.0009763164525069287,0.5740740740740741,21.269544924154026,1.0,0.0009304143678131369,2.2844572611653358,0.9546079024014947,0.03522727272727273,0.5622592652532772,0.3051233847616578,"Hidden Object, Mystery, review_bin_70-75","Atmospheric, Point & Click"
"frozenset({'review_bin_70-75', 'Hidden Object', 'Mystery'})",frozenset({'Horror'}),0.0017006802721088435,0.11564625850340136,0.000944822373393802,0.5555555555555556,4.803921568627451,1.0,0.0007481450630138678,1.989795918367347,0.7931856899488927,0.008116883116883116,0.49743589743589745,0.2818627450980392,"Hidden Object, Mystery, review_bin_70-75",Horror
"frozenset({'review_bin_70-75', 'Hidden Object', 'Horror'})",frozenset({'Mystery'}),0.0015747039556563366,0.061350466112370876,0.000944822373393802,0.6,9.779876796714579,1.0,0.0008482135517252915,2.3466238347190727,0.8991651420520261,0.01524390243902439,0.5738558582740572,0.30770020533880904,"Hidden Object, Horror, review_bin_70-75",Mystery
"frozenset({'review_bin_70-75', 'Hidden Object', 'Horror'})",frozenset({'Atmospheric'}),0.0015747039556563366,0.20011337868480725,0.0010393046107331821,0.66,3.2981303116147314,1.0,0.0007241852817384618,2.352607709750567,0.6978968920802244,0.005179720609009574,0.5749397590361446,0.3325967894239849,"Hidden Object, Horror, review_bin_70-75",Atmospheric
"frozenset({'review_bin_70-75', 'Hidden Object', 'Horror'})",frozenset({'Point & Click'}),0.0015747039556563366,0.06582262534643488,0.0009133282942806753,0.5800000000000001,8.81155980861244,1.0,0.0008096771457759592,2.2242318444132505,0.887910911744935,0.013737565135007103,0.5504065808104647,0.2969377990430622,"Hidden Object, Horror, review_bin_70-75",Point & Click
"frozenset({'review_bin_70-75', 'Hidden Object', 'Point & Click'})",frozenset({'Atmospheric'}),0.0029604434366339127,0.20011337868480725,0.0015432098765432098,0.5212765957446809,2.6049062744861673,1.0,0.0009507855380331354,1.6708742756361805,0.6179384003269638,0.0076574464760118775,0.40151092480057904,0.26449413671401495,"Hidden Object, Point & Click, review_bin_70-75",Atmospheric
"frozenset({'review_bin_70-75', 'Hidden Object', 'Atmospheric'})",frozenset({'Point & Click'}),0.0022675736961451248,0.06582262534643488,0.0015432098765432098,0.6805555555555555,10.339234449760763,1.0,0.0013939522226964188,2.9243813467415944,0.9053339517625233,0.023189777567439653,0.6580473332883824,0.35200026581605526,"Atmospheric, Hidden Object, review_bin_70-75",Point & Click
